QueryNumber;DocInfos
49;[48, '320', 0.03386379194977631]
49;[49, '675', 0.03379247180291262]
49;[50, '1056', 0.03275812860503867]
49;[51, '124', 0.03263233545986472]
49;[52, '122', 0.03215678218475968]
49;[53, '681', 0.03203581585484566]
49;[54, '1020', 0.03153063693104884]
49;[55, '814', 0.030418496191913866]
49;[56, '461', 0.030384656808145408]
49;[57, '971', 0.03030259442144394]
49;[58, '621', 0.029995661057723125]
49;[59, '45', 0.029865700932620833]
49;[60, '338', 0.029860494938478144]
49;[61, '819', 0.02962711112338872]
49;[62, '160', 0.02953574002822657]
49;[63, '259', 0.029390994064925523]
49;[64, '275', 0.028927285929175477]
49;[65, '308', 0.028777103269531715]
49;[66, '1081', 0.028518342543491705]
49;[67, '613', 0.028180841450769586]
49;[68, '310', 0.02792230167810863]
49;[69, '840', 0.027821527894936214]
49;[70, '383', 0.027758762410138235]
49;[71, '640', 0.027445573311987492]
49;[72, '151', 0.026905165428028052]
49;[73, '851', 0.026724973091292258]
49;[74, '920', 0.026717233493038384]
49;[75, '786', 0.02658278476098285]
49;[76, '639', 0.02634136674847279]
49;[77, '848', 0.02615567163514215]
49;[78, '662', 0.025443389805152667]
49;[79, '324', 0.025192732720605963]
49;[80, '187', 0.025000988985824004]
49;[81, '209', 0.02475518639514597]
49;[82, '1208', 0.024732544127240845]
49;[83, '574', 0.024311164855747133]
49;[84, '108', 0.02420760046493643]
49;[85, '1124', 0.02415809074600575]
49;[86, '548', 0.024060345626204953]
49;[87, '367', 0.023390872763472657]
49;[88, '304', 0.023260119376549544]
49;[89, '1198', 0.022727073983474937]
49;[90, '589', 0.022695855078849393]
49;[91, '210', 0.02261992008969318]
49;[92, '688', 0.022575052968656674]
49;[93, '32', 0.022499073290547678]
49;[94, '1030', 0.022497414453829398]
49;[95, '35', 0.02230445050683401]
49;[96, '113', 0.022128735010532967]
49;[97, '1207', 0.02197142366521113]
49;[98, '709', 0.02196952171571961]
49;[99, '204', 0.02173313767589897]
49;[100, '695', 0.021570404855822536]
49;[101, '366', 0.02109959295826943]
49;[102, '564', 0.02079496168164779]
49;[103, '172', 0.020645740538915373]
49;[104, '563', 0.020008656327050612]
49;[105, '70', 0.019916076744661032]
49;[106, '144', 0.019825405496168364]
49;[107, '231', 0.01951171160447642]
49;[108, '233', 0.019506175682475806]
49;[109, '816', 0.019249976859416373]
49;[110, '390', 0.019197800541317173]
49;[111, '973', 0.0191675004444523]
49;[112, '1126', 0.018966437804130962]
49;[113, '357', 0.018422967640310536]
49;[114, '375', 0.018355066457260365]
49;[115, '462', 0.018130689450173466]
49;[116, '1141', 0.018100320690559887]
49;[117, '399', 0.018041271266056935]
49;[118, '629', 0.018033687029041106]
49;[119, '1058', 0.01790699002205838]
49;[120, '400', 0.017816630360863308]
49;[121, '486', 0.017801886130826314]
49;[122, '149', 0.017749769467425448]
49;[123, '896', 0.01743964409960235]
49;[124, '194', 0.01723815535933249]
49;[125, '646', 0.01686272788594611]
49;[126, '269', 0.016824936988472174]
49;[127, '1209', 0.016619423683442672]
49;[128, '825', 0.016541950405285003]
49;[129, '229', 0.01653550429980595]
49;[130, '407', 0.016496408508009732]
49;[131, '743', 0.016335281135477397]
49;[132, '254', 0.016072621239908835]
49;[133, '1002', 0.016000113209624463]
49;[134, '657', 0.01581533346669824]
49;[135, '499', 0.01575672590870728]
49;[136, '560', 0.015560510595243786]
49;[137, '715', 0.01550086051770655]
49;[138, '1007', 0.015461441212480916]
49;[139, '463', 0.015183821518818497]
49;[140, '388', 0.01516122456675333]
49;[141, '606', 0.015105605563142816]
49;[142, '1230', 0.01504598636399745]
49;[143, '576', 0.015017650518843273]
49;[144, '52', 0.01495952880418388]
49;[145, '169', 0.014902065912745835]
49;[146, '583', 0.01489224371095119]
49;[147, '666', 0.014831931586518802]
49;[148, '587', 0.014785049362881364]
49;[149, '676', 0.014775105692740488]
49;[150, '573', 0.014766337742212051]
49;[151, '983', 0.01473372004266575]
49;[152, '314', 0.014714442926458467]
49;[153, '410', 0.014586443424046181]
49;[154, '1043', 0.014582713423312216]
49;[155, '24', 0.014567089897702754]
49;[156, '59', 0.0144435864671026]
49;[157, '873', 0.0139884597400818]
49;[158, '567', 0.013933874577765744]
49;[159, '978', 0.013893056547427868]
49;[160, '190', 0.013738278046796334]
49;[161, '404', 0.01362152830609499]
49;[162, '139', 0.013582692251890714]
49;[163, '1029', 0.013428747916866069]
49;[164, '758', 0.01339101901168144]
49;[165, '710', 0.013362679614157864]
49;[166, '747', 0.013356114725237421]
49;[167, '749', 0.013353715553095296]
49;[168, '886', 0.01320699528093911]
49;[169, '221', 0.012991540372694399]
49;[170, '11', 0.012933572430828894]
49;[171, '522', 0.01279383703607999]
49;[172, '1019', 0.012689500697855762]
49;[173, '585', 0.01254944766833548]
49;[174, '578', 0.01254337443650135]
49;[175, '632', 0.012493442779320893]
49;[176, '668', 0.012456023507934327]
49;[177, '575', 0.012353353106509044]
49;[178, '195', 0.012248029548372367]
49;[179, '181', 0.012196086134743376]
49;[180, '1078', 0.012086972590546466]
49;[181, '1016', 0.012033604534790743]
49;[182, '1107', 0.012014533623309892]
49;[183, '1077', 0.011987120752062378]
49;[184, '821', 0.011957222544004067]
49;[185, '1191', 0.01191819823277833]
49;[186, '78', 0.011734513091953834]
49;[187, '3', 0.011728314085308935]
49;[188, '904', 0.011634674854972204]
49;[189, '616', 0.011525406853667063]
49;[190, '565', 0.01149945568003885]
49;[191, '355', 0.011446902848983129]
49;[192, '614', 0.01124730495836147]
49;[193, '1076', 0.011184852020172059]
49;[194, '1027', 0.011162519922930794]
49;[195, '466', 0.011137680367530258]
49;[196, '633', 0.01105446011507544]
49;[197, '561', 0.011054342602129282]
49;[198, '356', 0.01102286660089455]
49;[199, '999', 0.01096108028209317]
49;[200, '319', 0.010923781849344595]
49;[201, '335', 0.010882160023129991]
49;[202, '909', 0.010856921875928542]
49;[203, '901', 0.010836242436935834]
49;[204, '1196', 0.010776477166734804]
49;[205, '417', 0.010526832565532423]
49;[206, '1203', 0.01046712989207128]
49;[207, '364', 0.010452931565409012]
49;[208, '957', 0.01030764160499768]
49;[209, '750', 0.01030409018702513]
49;[210, '1231', 0.010249978754669344]
49;[211, '506', 0.010124494555116416]
49;[212, '849', 0.010014356478180785]
49;[213, '905', 0.009919664659635733]
49;[214, '349', 0.009880921115624884]
49;[215, '236', 0.00987628029176049]
49;[216, '48', 0.009814563254807366]
49;[217, '1021', 0.00954069064205719]
49;[218, '312', 0.009475741023545835]
49;[219, '956', 0.009359796939502143]
49;[220, '245', 0.009329768055611781]
49;[221, '892', 0.009306348515917856]
49;[222, '635', 0.009286556899111847]
49;[223, '134', 0.009249490090472847]
49;[224, '776', 0.009083474776338496]
49;[225, '702', 0.009070789515052895]
49;[226, '458', 0.009015275137003328]
49;[227, '678', 0.008922322468300048]
49;[228, '416', 0.008900722824424785]
49;[229, '424', 0.008759595940268032]
49;[230, '453', 0.008740008098141327]
49;[231, '647', 0.00871555453108671]
49;[232, '998', 0.008693766894453036]
49;[233, '868', 0.008684627159463394]
49;[234, '372', 0.008643712340749543]
49;[235, '674', 0.008641819980654181]
49;[236, '608', 0.00862499156502032]
49;[237, '234', 0.008563054073181591]
49;[238, '1110', 0.008558334460285812]
49;[239, '885', 0.008556597998866364]
49;[240, '341', 0.008551806898400773]
49;[241, '653', 0.00849093968240654]
49;[242, '535', 0.008380888231627918]
49;[243, '867', 0.008293310397836401]
49;[244, '803', 0.008207734414348243]
49;[245, '255', 0.00812269051365625]
49;[246, '622', 0.008119373717969603]
49;[247, '994', 0.007866233214990808]
49;[248, '981', 0.007774685828949809]
49;[249, '1014', 0.0077580976526943155]
49;[250, '1200', 0.0077227044221597286]
49;[251, '1075', 0.007595530775294445]
49;[252, '982', 0.007544558484722685]
49;[253, '744', 0.0074978478696594]
49;[254, '1046', 0.0074610783590707995]
49;[255, '345', 0.007351494128890394]
49;[256, '969', 0.00720607081212443]
49;[257, '795', 0.007086151097680824]
49;[258, '660', 0.00704127967141137]
49;[259, '553', 0.006998069931693152]
49;[260, '748', 0.006897464567567259]
49;[261, '411', 0.006601103630708213]
49;[262, '263', 0.00657310162392157]
49;[263, '1000', 0.0064549535868180545]
49;[264, '738', 0.006256727320733467]
49;[265, '205', 0.005973364282675004]
49;[266, '306', 0.00588790504600342]
49;[267, '414', 0.005885545877074218]
49;[268, '521', 0.005855485525560661]
49;[269, '1038', 0.00580010011422345]
49;[270, '235', 0.0056882130204043285]
49;[271, '794', 0.0056252264403054844]
49;[272, '295', 0.005439557369358445]
49;[273, '1121', 0.005398976074760118]
49;[274, '955', 0.00533778456437397]
49;[275, '1149', 0.005084158096302316]
49;[276, '667', 0.004619855936454481]
50;[1, '259', 0.2528952646744569]
50;[2, '848', 0.1765152020429575]
50;[3, '548', 0.14613714171858952]
50;[4, '1230', 0.12184792774695616]
50;[5, '1029', 0.108750936384051]
50;[6, '1055', 0.05808789182338757]
50;[7, '807', 0.044336859888797146]
50;[8, '973', 0.02587091060636484]
51;[1, '376', 0.08037428397434669]
51;[2, '513', 0.07073245723236309]
51;[3, '552', 0.06758624729966617]
51;[4, '728', 0.06757165029501794]
51;[5, '1190', 0.06114149870455153]
51;[6, '731', 0.05164451396325167]
51;[7, '195', 0.051049167349136414]
51;[8, '473', 0.050645251018398355]
51;[9, '1144', 0.04997608788050079]
51;[10, '905', 0.040683128295438596]
51;[11, '984', 0.038179264733168086]
51;[12, '945', 0.03700068761961383]
51;[13, '81', 0.03674817096648047]
51;[14, '803', 0.03420942168865112]
51;[15, '1102', 0.03182263877651992]
51;[16, '968', 0.02611804484713474]
51;[17, '1016', 0.024275218916625457]
51;[18, '1145', 0.02425832590477714]
51;[19, '386', 0.023662035820512586]
51;[20, '1087', 0.023513146547756124]
51;[21, '265', 0.023329759275734673]
51;[22, '1213', 0.022641164585719367]
51;[23, '337', 0.02226039261151066]
51;[24, '765', 0.020631886505270824]
51;[25, '987', 0.020112518771144804]
51;[26, '349', 0.019758966379947788]
51;[27, '912', 0.019187718236250356]
51;[28, '978', 0.01910551144723684]
51;[29, '999', 0.018995038577608456]
51;[30, '749', 0.018363818249198804]
51;[31, '139', 0.018266780993094645]
51;[32, '176', 0.017943867821703628]
51;[33, '1115', 0.01778310448174962]
51;[34, '520', 0.017325853566922834]
51;[35, '980', 0.016710177623124156]
51;[36, '369', 0.01650434140198697]
51;[37, '43', 0.015237924118625512]
51;[38, '563', 0.014670239358462938]
51;[39, '899', 0.014421410560570206]
51;[40, '986', 0.013339752704714278]
51;[41, '779', 0.012725261209758277]
51;[42, '989', 0.0121112585471661]
51;[43, '295', 0.009426498065603686]
51;[44, '676', 0.008534855306197763]
51;[45, '318', 0.006178545542021475]
51;[46, '725', 0.005967023622327355]
51;[47, '1062', 0.005765654194057665]
51;[48, '254', 0.005359331197634331]
51;[49, '851', 0.005346781209095906]
51;[50, '622', 0.00487325259523035]
51;[51, '888', 0.004622891870829481]
51;[52, '608', 0.004601533072549009]
51;[53, '51', 0.004496909818333594]
51;[54, '1027', 0.004466500420128142]
51;[55, '407', 0.004400512670397419]
51;[56, '191', 0.004374395355768595]
51;[57, '479', 0.0043004609144527434]
51;[58, '240', 0.00424312823908338]
51;[59, '64', 0.0042241994748318]
51;[60, '1054', 0.004169161238063502]
51;[61, '715', 0.004134944468495126]
51;[62, '548', 0.004011397985917954]
51;[63, '1077', 0.003997042502116612]
51;[64, '338', 0.003982730127509569]
51;[65, '182', 0.0038833062124879534]
51;[66, '1232', 0.003851697335249802]
51;[67, '623', 0.003768018482446465]
51;[68, '854', 0.0036513350448820698]
51;[69, '780', 0.0036312500719301514]
51;[70, '381', 0.003586577803607014]
51;[71, '1058', 0.0035825951043747147]
51;[72, '1057', 0.0035377960407081944]
51;[73, '420', 0.0035319742579737906]
51;[74, '828', 0.0035252476146715654]
51;[75, '521', 0.0035144656503023983]
51;[76, '317', 0.0034548245280257754]
51;[77, '893', 0.0034501890468995543]
51;[78, '346', 0.0034239803325425066]
51;[79, '1231', 0.0034178016202228395]
51;[80, '324', 0.0033601538021180233]
51;[81, '69', 0.0033177401078526227]
51;[82, '230', 0.003272778241576713]
51;[83, '391', 0.0032714787291361087]
51;[84, '1064', 0.0032617626330531924]
51;[85, '1053', 0.003245518043050975]
51;[86, '760', 0.0032009716657927702]
51;[87, '958', 0.003166768877890503]
51;[88, '829', 0.0031482025989403423]
51;[89, '948', 0.0031403125406585116]
51;[90, '560', 0.0031131423545453694]
51;[91, '10', 0.0031129413426511507]
51;[92, '305', 0.0031096823797219088]
51;[93, '528', 0.003108937986082617]
51;[94, '1007', 0.003093321855106738]
51;[95, '53', 0.003064275633940082]
51;[96, '210', 0.003016997454619934]
51;[97, '26', 0.0030056093355000243]
51;[98, '32', 0.0030008791622486417]
51;[99, '480', 0.0029939605670408443]
51;[100, '52', 0.00299290582010729]
51;[101, '900', 0.0029881175356100934]
51;[102, '57', 0.0029872745606302677]
51;[103, '514', 0.0029854046979776003]
51;[104, '733', 0.002980938567032237]
51;[105, '214', 0.0029614172682620628]
51;[106, '720', 0.0029397814444441484]
51;[107, '99', 0.0029389354494880906]
51;[108, '709', 0.0029302486849078174]
51;[109, '319', 0.0029139821806278667]
51;[110, '848', 0.002907157144167474]
51;[111, '204', 0.002898720277927435]
51;[112, '1212', 0.0028881902661225243]
51;[113, '1055', 0.0028700751167521133]
51;[114, '681', 0.002848579909728384]
51;[115, '379', 0.00284385669772908]
51;[116, '823', 0.0028395680794342055]
51;[117, '873', 0.0027986270903611757]
51;[118, '683', 0.0027915200029897023]
51;[119, '199', 0.0027732240449258455]
51;[120, '166', 0.002769205007790519]
51;[121, '883', 0.0027488316015354406]
51;[122, '568', 0.002743750507449501]
51;[123, '524', 0.0027355429297139596]
51;[124, '321', 0.0027240564368285905]
51;[125, '785', 0.002697917403936691]
51;[126, '365', 0.0026961194704044904]
51;[127, '874', 0.002693855940122552]
51;[128, '849', 0.0026713876870055665]
51;[129, '44', 0.0026398929233341873]
51;[130, '639', 0.002635017148034625]
51;[131, '74', 0.002634374863256985]
51;[132, '847', 0.0026140285104604873]
51;[133, '656', 0.002594999229587886]
51;[134, '177', 0.002569857054553039]
51;[135, '273', 0.002560271931535987]
51;[136, '463', 0.0025314827976863612]
51;[137, '1126', 0.002529703657279656]
51;[138, '207', 0.002527013933859669]
51;[139, '1239', 0.0025177064282424777]
51;[140, '967', 0.0025147393088281503]
51;[141, '65', 0.0024891631562695706]
51;[142, '575', 0.0024714964551537794]
51;[143, '770', 0.00246134688688284]
51;[144, '347', 0.0024405520442362717]
51;[145, '554', 0.0024362365886164525]
51;[146, '311', 0.0024335054806205155]
51;[147, '1141', 0.0024141827749473905]
51;[148, '913', 0.002411798145553429]
51;[149, '361', 0.0023634754101913118]
51;[150, '1012', 0.002359724549826741]
51;[151, '1118', 0.002348190701525879]
51;[152, '857', 0.0023403608014577553]
51;[153, '827', 0.0023218950229289778]
51;[154, '609', 0.002312758122812106]
51;[155, '889', 0.0023062603848025987]
51;[156, '817', 0.0022938714223336974]
51;[157, '577', 0.0022774253583967025]
51;[158, '675', 0.0022535844735622618]
51;[159, '1030', 0.0022504934325672174]
51;[160, '880', 0.0022499654288654883]
51;[161, '626', 0.002236730071104174]
51;[162, '833', 0.002233608302238069]
51;[163, '783', 0.002228065146440828]
51;[164, '531', 0.002194313905342237]
51;[165, '1056', 0.0021846052114159946]
51;[166, '890', 0.0021811620919315942]
51;[167, '557', 0.002172744746375893]
51;[168, '784', 0.0021713416941519753]
51;[169, '921', 0.002170219941842731]
51;[170, '852', 0.002166088800751567]
51;[171, '645', 0.0021577023593844745]
51;[172, '80', 0.002148666471283118]
51;[173, '21', 0.0021410315964673667]
51;[174, '664', 0.002135965048518913]
51;[175, '186', 0.002109601502371142]
51;[176, '657', 0.002109415975997874]
51;[177, '1020', 0.0021027450801398913]
51;[178, '1048', 0.002098120280135503]
51;[179, '413', 0.0020814746411560044]
51;[180, '992', 0.002058999577734349]
51;[181, '705', 0.0020457202969522666]
51;[182, '481', 0.0020352681829254237]
51;[183, '50', 0.002034049005247862]
51;[184, '138', 0.0020324881385921853]
51;[185, '814', 0.002028577581628741]
51;[186, '461', 0.0020263208686454376]
51;[187, '506', 0.0020255757434804807]
51;[188, '388', 0.002022172304121365]
51;[189, '488', 0.002020782403918028]
51;[190, '1086', 0.002014321537980805]
51;[191, '611', 0.0020114334338101965]
51;[192, '576', 0.0020030226990221207]
51;[193, '621', 0.0020003791503672916]
51;[194, '834', 0.001999476756418546]
51;[195, '45', 0.0019917122460395803]
51;[196, '523', 0.001981525005915265]
51;[197, '160', 0.001969707499675884]
51;[198, '231', 0.0019518233490402471]
51;[199, '367', 0.0019498909398471735]
51;[200, '467', 0.0019479141941370983]
51;[201, '636', 0.0019456111776337962]
51;[202, '600', 0.0019366945879133403]
51;[203, '1133', 0.0019293221640488852]
51;[204, '227', 0.0019256138372203842]
51;[205, '23', 0.0019222226606067359]
51;[206, '308', 0.0019191148105574419]
51;[207, '1215', 0.0019190341303825646]
51;[208, '194', 0.0019159908108733188]
51;[209, '429', 0.0019113443459923476]
51;[210, '1021', 0.0019087759330006432]
51;[211, '1216', 0.0018924795405298634]
51;[212, '972', 0.0018897331981199764]
51;[213, '604', 0.0018855144398195365]
51;[214, '952', 0.0018853637239137665]
51;[215, '613', 0.0018793507357428723]
51;[216, '703', 0.0018738720029953684]
51;[217, '970', 0.0018634763031381998]
51;[218, '15', 0.0018609653507047613]
51;[219, '640', 0.001830316475357058]
51;[220, '129', 0.0018211167914308302]
51;[221, '412', 0.0018139585261636676]
51;[222, '884', 0.0018044769065876508]
51;[223, '460', 0.0017992464741830795]
51;[224, '594', 0.0017948952158623422]
51;[225, '1018', 0.0017908551039948943]
51;[226, '859', 0.0017826306571030186]
51;[227, '710', 0.0017822861541047484]
51;[228, '400', 0.0017822585657515638]
51;[229, '920', 0.0017817442573484473]
51;[230, '747', 0.0017814105430024802]
51;[231, '29', 0.0017813130468869827]
51;[232, '598', 0.0017740579807867245]
51;[233, '974', 0.0017653116434456484]
51;[234, '402', 0.0017630983627734227]
51;[235, '659', 0.0017459350518425803]
51;[236, '1214', 0.0017305082539178555]
51;[237, '764', 0.0017230161283771138]
51;[238, '1000', 0.0017218963165120597]
51;[239, '403', 0.0017193970096389356]
51;[240, '143', 0.0017191034618620786]
51;[241, '579', 0.001715931390467372]
51;[242, '234', 0.0017131832632556441]
51;[243, '569', 0.0017072578666276392]
51;[244, '447', 0.0017061397650905185]
51;[245, '198', 0.001704859619198419]
51;[246, '654', 0.0016802647325137301]
51;[247, '806', 0.0016635427567536641]
51;[248, '668', 0.0016613582660376935]
51;[249, '28', 0.0016597000034498917]
51;[250, '209', 0.0016508973958937255]
51;[251, '1208', 0.0016493874068140653]
51;[252, '1024', 0.00164906716532871]
51;[253, '672', 0.001640381722309499]
51;[254, '619', 0.0016377089005900278]
51;[255, '183', 0.0016340686526818981]
51;[256, '340', 0.0016290307759645023]
51;[257, '188', 0.0016271439604519608]
51;[258, '1124', 0.001611077713806489]
51;[259, '97', 0.0016095302501884234]
51;[260, '763', 0.0016090124958156066]
51;[261, '519', 0.0015938376756397727]
51;[262, '1025', 0.001585925994469563]
51;[263, '789', 0.0015847368612080743]
51;[264, '663', 0.0015825224961255515]
51;[265, '409', 0.0015792115670247415]
51;[266, '612', 0.0015782335365021613]
51;[267, '225', 0.0015768028596248385]
51;[268, '228', 0.001573654088170519]
51;[269, '855', 0.0015716435616301976]
51;[270, '422', 0.001567464465506566]
51;[271, '995', 0.001559714819049854]
51;[272, '304', 0.001551192945751859]
51;[273, '802', 0.0015455583765993407]
51;[274, '565', 0.0015337732573158034]
51;[275, '158', 0.0015321247196360846]
51;[276, '700', 0.0015266489269004473]
51;[277, '371', 0.0015199230153728261]
51;[278, '1198', 0.0015156447080099497]
51;[279, '606', 0.0015110654686373197]
51;[280, '1046', 0.0014927144522689873]
51;[281, '1094', 0.0014923193043510103]
51;[282, '1015', 0.0014861754885735336]
51;[283, '167', 0.0014777533503615842]
51;[284, '113', 0.001475742109963452]
51;[285, '226', 0.0014614952487079994]
51;[286, '410', 0.0014591319014768613]
51;[287, '184', 0.0014581596868557707]
51;[288, '339', 0.0014530642357131148]
51;[289, '901', 0.0014453152672619966]
51;[290, '599', 0.0014428071605143281]
51;[291, '1121', 0.0014402081891109035]
51;[292, '457', 0.0014379778992215]
51;[293, '955', 0.0014238849987240835]
51;[294, '1114', 0.0014194604888440555]
51;[295, '566', 0.001417283463378596]
51;[296, '249', 0.0014155715611903906]
51;[297, '1035', 0.0014080376631782614]
51;[298, '366', 0.0014071097067584516]
51;[299, '906', 0.0014038196517676914]
51;[300, '553', 0.0014000818142229472]
51;[301, '673', 0.00139954856757927]
51;[302, '364', 0.0013941900679182787]
51;[303, '54', 0.0013888063892347128]
51;[304, '427', 0.0013816059298029466]
51;[305, '562', 0.0013808966391310614]
51;[306, '753', 0.0013729865236410187]
51;[307, '754', 0.0013641745689248715]
51;[308, '772', 0.0013633621320619236]
51;[309, '1101', 0.0013605647092985915]
51;[310, '419', 0.0013409894017312298]
51;[311, '2', 0.001338936879759434]
51;[312, '70', 0.0013281822527754228]
51;[313, '1233', 0.00131961440956317]
51;[314, '236', 0.0013172775316271522]
51;[315, '907', 0.0013042023941780769]
51;[316, '1070', 0.0013021481231192068]
51;[317, '155', 0.00130211709136152]
51;[318, '233', 0.0013008463811995034]
51;[319, '40', 0.0012918700068074334]
51;[320, '390', 0.0012802811667280433]
51;[321, '1228', 0.0012784988361110767]
51;[322, '309', 0.0012635232005482069]
51;[323, '738', 0.0012517637325455196]
51;[324, '170', 0.0012503666912248841]
51;[325, '357', 0.0012286083738794551]
51;[326, '862', 0.0012256129426837707]
51;[327, '259', 0.0012250340895743439]
51;[328, '354', 0.0012221332580289465]
51;[329, '624', 0.0012175489297432684]
51;[330, '261', 0.0012122207598037995]
51;[331, '776', 0.0012115347963499053]
51;[332, '702', 0.001209842862830331]
51;[333, '459', 0.001207703931156095]
51;[334, '629', 0.0012026476585304232]
51;[335, '550', 0.0011939902664873322]
51;[336, '916', 0.0011938931359781013]
51;[337, '809', 0.0011890182650798]
51;[338, '416', 0.0011871597246624662]
51;[339, '698', 0.0011863750476972066]
51;[340, '1067', 0.0011855214371594331]
51;[341, '1063', 0.0011845452771742147]
51;[342, '1009', 0.0011826747653193824]
51;[343, '786', 0.001181852008356388]
51;[344, '9', 0.0011801263648550742]
51;[345, '414', 0.0011775026299676848]
51;[346, '918', 0.00117543032822082]
51;[347, '453', 0.0011657239318659163]
51;[348, '292', 0.0011647283116273104]
51;[349, '246', 0.0011625665495932037]
51;[350, '863', 0.0011585149315365432]
51;[351, '464', 0.0011582002165593135]
51;[352, '977', 0.0011558703616136572]
51;[353, '757', 0.001135255137084326]
51;[354, '653', 0.0011325037094549444]
51;[355, '243', 0.00113125922799144]
51;[356, '93', 0.0011308116622655226]
51;[357, '526', 0.0011253045354100068]
51;[358, '646', 0.0011245576223991441]
51;[359, '302', 0.0011205070767190957]
51;[360, '1061', 0.0011127335313819322]
51;[361, '1209', 0.0011083319205235265]
51;[362, '192', 0.0011083192894878143]
51;[363, '825', 0.00110316530892464]
51;[364, '229', 0.00110273542491653]
51;[365, '1112', 0.0010915536467516012]
51;[366, '682', 0.0010902586307634354]
51;[367, '743', 0.0010893827522558861]
51;[368, '38', 0.0010886425163797306]
51;[369, '255', 0.0010833874084078966]
51;[370, '574', 0.001080857377005135]
51;[371, '122', 0.0010722510249317084]
51;[372, '727', 0.0010700749459803887]
51;[373, '27', 0.001069277889562481]
51;[374, '1002', 0.0010670307550967692]
51;[375, '736', 0.001062046714888475]
51;[376, '708', 0.0010616265896407993]
51;[377, '499', 0.001050799511475167]
51;[378, '1008', 0.0010494171260130277]
51;[379, '396', 0.0010443119611079096]
51;[380, '1050', 0.0010432382111398375]
51;[381, '861', 0.001028687540866421]
51;[382, '159', 0.0010195383388629132]
51;[383, '1095', 0.001018704276693433]
51;[384, '20', 0.001007669729518159]
51;[385, '258', 0.0010070293407645218]
51;[386, '858', 0.0010058423187307521]
51;[387, '1230', 0.0010034010372810776]
51;[388, '1060', 0.0010033629351121332]
51;[389, '744', 0.0010000472083098663]
51;[390, '382', 0.0009995788656306627]
51;[391, '1116', 0.0009974169661567205]
51;[392, '540', 0.0009972071167028615]
51;[393, '787', 0.0009947458813095974]
51;[394, '169', 0.000993803133456218]
51;[395, '583', 0.0009931481011286123]
51;[396, '253', 0.0009902437686645784]
51;[397, '472', 0.0009894354359614975]
51;[398, '1032', 0.0009879791855427961]
51;[399, '1226', 0.0009870623488026395]
51;[400, '573', 0.000984751564233229]
51;[401, '820', 0.0009841462324997885]
51;[402, '983', 0.0009825763240883373]
51;[403, '630', 0.000980939332828612]
51;[404, '618', 0.000978672095407504]
51;[405, '1083', 0.0009732803559235691]
51;[406, '1043', 0.0009725058511509021]
51;[407, '24', 0.0009714639346275674]
51;[408, '394', 0.0009707831421183915]
51;[409, '1147', 0.000966120922558396]
51;[410, '252', 0.0009661007463077228]
51;[411, '778', 0.0009644274761243512]
51;[412, '871', 0.0009641599531893669]
51;[413, '59', 0.0009632276204787967]
51;[414, '454', 0.000962880819649764]
51;[415, '603', 0.0009565144036120676]
51;[416, '1081', 0.0009509291646757199]
51;[417, '1026', 0.0009431255184156295]
51;[418, '336', 0.0009413767528718872]
51;[419, '47', 0.0009401834410038622]
51;[420, '68', 0.0009334823963503947]
51;[421, '1003', 0.0009315056055677055]
51;[422, '92', 0.0009291057433489297]
51;[423, '1052', 0.0009254537460139683]
51;[424, '148', 0.000921805731004504]
51;[425, '748', 0.0009199693438865661]
51;[426, '1010', 0.0009195150609077644]
51;[427, '924', 0.0009170584806301273]
51;[428, '190', 0.0009161913422702917]
51;[429, '455', 0.0009110952152438971]
51;[430, '404', 0.0009084054246117242]
51;[431, '804', 0.0009053449356621388]
51;[432, '274', 0.000905134719699576]
51;[433, '8', 0.0009027493653006282]
51;[434, '151', 0.000897138620413114]
51;[435, '1029', 0.0008955491028100098]
51;[436, '344', 0.0008951811087373663]
51;[437, '870', 0.0008945021813153587]
51;[438, '758', 0.00089303300172618]
51;[439, '411', 0.0008804413442912006]
51;[440, '7', 0.0008766083218000747]
51;[441, '850', 0.0008755487388365993]
51;[442, '448', 0.0008750783526587492]
51;[443, '1194', 0.0008683151359360151]
51;[444, '221', 0.000866392190613234]
51;[445, '211', 0.0008651066459377956]
51;[446, '11', 0.0008625263694174846]
51;[447, '650', 0.0008618865392544693]
51;[448, '788', 0.0008602106533686985]
51;[449, '721', 0.0008585985718469616]
51;[450, '362', 0.0008573847788262123]
51;[451, '741', 0.0008566529483731262]
51;[452, '174', 0.000854813815433539]
51;[453, '671', 0.0008530937882373657]
51;[454, '200', 0.0008518582393441794]
51;[455, '853', 0.0008495961548145091]
51;[456, '662', 0.0008483964794599945]
51;[457, '717', 0.0008468580491799646]
51;[458, '1019', 0.0008462494817404974]
51;[459, '1034', 0.0008439956189091011]
51;[460, '1142', 0.0008439084583405244]
51;[461, '1104', 0.0008386435671372827]
51;[462, '684', 0.0008381935023616323]
51;[463, '585', 0.0008369094922113781]
51;[464, '193', 0.0008359590034512132]
51;[465, '555', 0.0008345155952829564]
51;[466, '1071', 0.0008338160624848436]
51;[467, '187', 0.0008336448563271115]
51;[468, '632', 0.0008331745849496969]
51;[469, '796', 0.0008308104708335527]
51;[470, '418', 0.0008289662123315609]
51;[471, '82', 0.0008250442750584789]
51;[472, '842', 0.000824996076922896]
51;[473, '385', 0.0008249278219951769]
51;[474, '680', 0.0008234093895020219]
51;[475, '965', 0.0008214777818638728]
