QueryNumber;DocInfos
51;[50, '1095', 0.03992491628494582]
51;[51, '890', 0.03904566275216608]
51;[52, '978', 0.03897832111167109]
51;[53, '321', 0.03872615552355655]
51;[54, '57', 0.03860082684877438]
51;[55, '900', 0.038434441439255645]
51;[56, '1076', 0.03840946001117612]
51;[57, '721', 0.037983843985671485]
51;[58, '1030', 0.03725930904608129]
51;[59, '984', 0.03708097393786778]
51;[60, '32', 0.036855746579641066]
51;[61, '861', 0.03679861675692178]
51;[62, '26', 0.03659661240963108]
51;[63, '409', 0.036089052775774164]
51;[64, '770', 0.035944164561939364]
51;[65, '765', 0.03583445547987426]
51;[66, '481', 0.035116281460790696]
51;[67, '1221', 0.03492377179026046]
51;[68, '987', 0.03463303707966382]
51;[69, '749', 0.03413381913273744]
51;[70, '87', 0.03412492596692059]
51;[71, '81', 0.03411170581972677]
51;[72, '139', 0.03402847940417928]
51;[73, '622', 0.03399684784710947]
51;[74, '673', 0.03366228837166153]
51;[75, '361', 0.03308290409894107]
51;[76, '158', 0.03307324188406142]
51;[77, '612', 0.0329553711348341]
51;[78, '975', 0.03263263786778125]
51;[79, '166', 0.032569538664001356]
51;[80, '417', 0.032323078738869096]
51;[81, '243', 0.0321509470108093]
51;[82, '223', 0.03177470069841832]
51;[83, '369', 0.03167870098249537]
51;[84, '680', 0.031460680603178796]
51;[85, '566', 0.03106610555994698]
51;[86, '349', 0.030696547666245654]
51;[87, '35', 0.030633769651785082]
51;[88, '1016', 0.030335557735512966]
51;[89, '563', 0.03005537001003044]
51;[90, '699', 0.029300313673057434]
51;[91, '141', 0.02901945746237599]
51;[92, '200', 0.028627999047790807]
51;[93, '996', 0.028615007727957747]
51;[94, '676', 0.028368383720745464]
51;[95, '515', 0.027878841830215616]
51;[96, '817', 0.02784813426479594]
51;[97, '646', 0.02783769286822058]
51;[98, '571', 0.027717762900457958]
51;[99, '353', 0.027681902208072682]
51;[100, '347', 0.02687754542055039]
51;[101, '521', 0.026773958241429485]
51;[102, '1', 0.0267182881008799]
51;[103, '1191', 0.02632102381542175]
51;[104, '307', 0.026268507341451516]
51;[105, '909', 0.026070071688647674]
51;[106, '186', 0.025972558181887324]
51;[107, '575', 0.025792730070499904]
51;[108, '258', 0.025666836870631635]
51;[109, '337', 0.025609627163987916]
51;[110, '275', 0.025138917698614486]
51;[111, '312', 0.025013483058201582]
51;[112, '62', 0.02444203820986103]
51;[113, '411', 0.024156600815860577]
51;[114, '51', 0.02410883954325431]
51;[115, '792', 0.024059705766202474]
51;[116, '429', 0.024016071223088523]
51;[117, '188', 0.023916750126338662]
51;[118, '804', 0.023756520006799484]
51;[119, '1083', 0.023514518928934063]
51;[120, '999', 0.023163787190942867]
51;[121, '725', 0.023158976681357926]
51;[122, '1145', 0.023084730132417693]
51;[123, '408', 0.0230717078155994]
51;[124, '177', 0.022953491538171545]
51;[125, '652', 0.022938002681677064]
51;[126, '1070', 0.022848873965474012]
51;[127, '951', 0.02231316175404862]
51;[128, '1087', 0.021752626158958056]
51;[129, '55', 0.021622356202534533]
51;[130, '524', 0.02160585043480918]
51;[131, '864', 0.02153554367033274]
51;[132, '550', 0.02127334650189705]
51;[133, '1213', 0.021042553264265008]
51;[134, '899', 0.020933419032879874]
51;[135, '402', 0.020780530099074185]
51;[136, '344', 0.020615996020904193]
51;[137, '1077', 0.020601493407101247]
51;[138, '295', 0.020570872140984766]
51;[139, '1005', 0.020449928496397242]
51;[140, '611', 0.02043673714027552]
51;[141, '1115', 0.020386045775618703]
51;[142, '304', 0.020257142552442268]
51;[143, '1118', 0.020198796873355792]
51;[144, '964', 0.020191845619181723]
51;[145, '901', 0.020156131523781283]
51;[146, '851', 0.02008521192035843]
51;[147, '594', 0.019792133007320165]
51;[148, '1110', 0.019706320411857887]
51;[149, '812', 0.01942925689212965]
51;[150, '159', 0.01923188775428811]
51;[151, '235', 0.0191691054822892]
51;[152, '1054', 0.018879366107842004]
51;[153, '1112', 0.018706954196029038]
51;[154, '780', 0.018587362423993503]
51;[155, '1090', 0.018546840648916613]
51;[156, '852', 0.018498125369028003]
51;[157, '969', 0.0184420148647997]
51;[158, '520', 0.01842718764470811]
51;[159, '479', 0.018319410271429557]
51;[160, '968', 0.018296704084765483]
51;[161, '866', 0.018095646832032977]
51;[162, '876', 0.01809162800290845]
51;[163, '738', 0.018084532968015096]
51;[164, '565', 0.01804059862799792]
51;[165, '806', 0.018001127422742257]
51;[166, '1120', 0.017975834001279486]
51;[167, '955', 0.017910233844348616]
51;[168, '986', 0.017865373398813077]
51;[169, '998', 0.017768287064097193]
51;[170, '341', 0.017760446342407605]
51;[171, '317', 0.017675640537891807]
51;[172, '1085', 0.017650699245786494]
51;[173, '11', 0.01748449314591766]
51;[174, '982', 0.017411347478950956]
51;[175, '639', 0.01740366597562425]
51;[176, '1059', 0.01722539543085628]
51;[177, '144', 0.01696961014267427]
51;[178, '528', 0.016948487110343188]
51;[179, '256', 0.016904704437767298]
51;[180, '1007', 0.016883939519911892]
51;[181, '236', 0.016830273095970412]
51;[182, '427', 0.01680651544841076]
51;[183, '1147', 0.016804986626198965]
51;[184, '271', 0.016493662619751267]
51;[185, '577', 0.016491983391113147]
51;[186, '677', 0.016481152987878184]
51;[187, '633', 0.016456073596837564]
51;[188, '366', 0.016346055942227166]
51;[189, '778', 0.01628132284621784]
51;[190, '1232', 0.016271403871857937]
51;[191, '531', 0.016258769576259866]
51;[192, '623', 0.016223007826806933]
51;[193, '24', 0.01614814342116979]
51;[194, '1124', 0.016108045158742916]
51;[195, '1199', 0.016096818779386436]
51;[196, '204', 0.01608899881596569]
51;[197, '1058', 0.01591004466789553]
51;[198, '980', 0.015851900732802304]
51;[199, '187', 0.015828989775794153]
51;[200, '829', 0.01576946255610513]
51;[201, '460', 0.01575406421864829]
51;[202, '181', 0.015718986366010726]
51;[203, '172', 0.01564601415289135]
51;[204, '422', 0.01540982968826666]
51;[205, '614', 0.015338632572686783]
51;[206, '80', 0.015321976034364939]
51;[207, '1202', 0.015297085351340944]
51;[208, '784', 0.015239117578836763]
51;[209, '813', 0.015158127312170457]
51;[210, '7', 0.015138207054174206]
51;[211, '459', 0.01508870152607671]
51;[212, '1081', 0.015058766105440517]
51;[213, '1205', 0.014897960456411112]
51;[214, '589', 0.014853571060701162]
51;[215, '776', 0.014853089406758816]
51;[216, '374', 0.014849104727020994]
51;[217, '972', 0.014761178191499295]
51;[218, '722', 0.014518412874761119]
51;[219, '715', 0.014479324634611828]
51;[220, '573', 0.014429444420403762]
51;[221, '870', 0.014373947519879462]
51;[222, '229', 0.014349844590654756]
51;[223, '1000', 0.014263471307207325]
51;[224, '1119', 0.01423958905482519]
51;[225, '391', 0.014063437001632071]
51;[226, '1197', 0.014027256627655468]
51;[227, '848', 0.013943259943791055]
51;[228, '231', 0.013875928222796157]
51;[229, '458', 0.013841815309146304]
51;[230, '273', 0.013828567881995166]
51;[231, '375', 0.013774382299021335]
51;[232, '913', 0.013719260336816565]
51;[233, '868', 0.013704196276900844]
51;[234, '160', 0.013690647556492335]
51;[235, '793', 0.01359873383053464]
51;[236, '1050', 0.013548059679524127]
51;[237, '696', 0.013253351792490592]
51;[238, '790', 0.013229996795975241]
51;[239, '994', 0.013163876063485088]
51;[240, '1104', 0.013130347922313226]
51;[241, '254', 0.012988756972696424]
51;[242, '364', 0.01295238192204163]
51;[243, '748', 0.012945720320240679]
51;[244, '320', 0.012923230514089482]
51;[245, '1067', 0.012797174357677006]
51;[246, '8', 0.012777855931120853]
51;[247, '421', 0.012771123902192597]
51;[248, '629', 0.012740706343851164]
51;[249, '1060', 0.012646396933651485]
51;[250, '64', 0.012613326883881082]
51;[251, '205', 0.012597472773710336]
51;[252, '859', 0.012590498906988445]
51;[253, '1057', 0.012558589683805117]
51;[254, '828', 0.012387105438025799]
51;[255, '184', 0.012252545732307687]
51;[256, '753', 0.012201244290228178]
51;[257, '888', 0.012142898710729903]
51;[258, '59', 0.012039496395349202]
51;[259, '466', 0.011989635032759068]
51;[260, '6', 0.011930624417997929]
51;[261, '100', 0.011920047380881548]
51;[262, '82', 0.011917247257576584]
51;[263, '407', 0.011892567278579508]
51;[264, '183', 0.011873750070596671]
51;[265, '779', 0.011862197470445656]
51;[266, '958', 0.011828225546372511]
51;[267, '833', 0.011799919745446627]
51;[268, '191', 0.011787199449039762]
51;[269, '228', 0.011757516683474063]
51;[270, '737', 0.011688627113065354]
51;[271, '543', 0.011678663376526972]
51;[272, '754', 0.011666281515892687]
51;[273, '657', 0.011633768683280461]
51;[274, '661', 0.011559948112019753]
51;[275, '394', 0.011498212609876598]
51;[276, '314', 0.011494613894240125]
51;[277, '873', 0.011458372461447031]
51;[278, '746', 0.011458141490979172]
51;[279, '357', 0.01144746585343425]
51;[280, '383', 0.01142862361963138]
51;[281, '179', 0.011402706272720154]
51;[282, '1082', 0.011380403606668458]
51;[283, '1239', 0.011272314553092065]
51;[284, '960', 0.011247978660579267]
51;[285, '630', 0.011230417927508177]
51;[286, '358', 0.011222530849672016]
51;[287, '334', 0.011117505349856503]
51;[288, '650', 0.011099254062189916]
51;[289, '174', 0.011056815227647818]
51;[290, '608', 0.010876824006488968]
51;[291, '469', 0.010770987990956228]
51;[292, '1092', 0.010753278369054275]
51;[293, '914', 0.010725136044471681]
51;[294, '916', 0.010661667052628733]
51;[295, '523', 0.010660438360292665]
51;[296, '420', 0.010633226188329112]
51;[297, '967', 0.010534902774639513]
51;[298, '318', 0.01048141839993873]
51;[299, '973', 0.01039554978504209]
51;[300, '675', 0.010381990472423911]
51;[301, '480', 0.0103778878419104]
51;[302, '751', 0.010350866908195824]
51;[303, '536', 0.010350662859881694]
51;[304, '604', 0.010342432984076742]
51;[305, '461', 0.010340086984072615]
51;[306, '548', 0.010287003839122117]
51;[307, '1009', 0.010274631051852069]
51;[308, '1078', 0.010149282909990391]
51;[309, '884', 0.01013603492150099]
51;[310, '1107', 0.010127340912867485]
51;[311, '800', 0.01004263372615404]
51;[312, '462', 0.010025161959431537]
51;[313, '698', 0.010009135526316148]
51;[314, '705', 0.010003431225781343]
51;[315, '1071', 0.009979690478339798]
51;[316, '1035', 0.00997425233178357]
51;[317, '199', 0.00995645994800895]
51;[318, '747', 0.009888982969101108]
51;[319, '883', 0.009865568968484145]
51;[320, '587', 0.00978944471900571]
51;[321, '785', 0.009721238094901417]
51;[322, '579', 0.00969063561216439]
51;[323, '554', 0.009682265954408334]
51;[324, '89', 0.009636539922519227]
51;[325, '874', 0.009583430168013734]
51;[326, '667', 0.009582748738588285]
51;[327, '865', 0.00947481951650563]
51;[328, '907', 0.009460724413459782]
51;[329, '727', 0.009458720532198628]
51;[330, '74', 0.009382454794812017]
51;[331, '1075', 0.009257837986683079]
51;[332, '372', 0.009228262882662718]
51;[333, '618', 0.009226414085416608]
51;[334, '631', 0.009204133688219953]
51;[335, '53', 0.009183565325332325]
51;[336, '688', 0.00917641810713304]
51;[337, '1126', 0.009083952542849109]
51;[338, '211', 0.00905223370303609]
51;[339, '230', 0.00901890095243515]
51;[340, '952', 0.009017571692216519]
51;[341, '532', 0.009014986120941641]
51;[342, '224', 0.009012245916885701]
51;[343, '65', 0.008953034780268732]
51;[344, '150', 0.008944864859743436]
51;[345, '858', 0.008928970339790369]
51;[346, '992', 0.00890529002456747]
51;[347, '311', 0.008842555971278055]
51;[348, '340', 0.008841593567629386]
51;[349, '668', 0.008824759218713306]
51;[350, '519', 0.008800337309212713]
51;[351, '583', 0.00879959431830666]
51;[352, '1086', 0.008757527139851003]
51;[353, '733', 0.008664447160281287]
51;[354, '463', 0.008650341166442128]
51;[355, '887', 0.008615883130727395]
51;[356, '1055', 0.008505669663188371]
51;[357, '246', 0.00848344075814583]
51;[358, '672', 0.008475758996750982]
51;[359, '1024', 0.008464459981545599]
51;[360, '260', 0.008418518068810618]
51;[361, '1047', 0.008415848437619174]
51;[362, '683', 0.00841005669712815]
51;[363, '455', 0.008365209166555507]
51;[364, '802', 0.008342751593961875]
51;[365, '906', 0.008335810304150473]
51;[366, '700', 0.008263558718048555]
51;[367, '414', 0.008221162127208779]
51;[368, '1204', 0.00820200543536865]
51;[369, '308', 0.008199911241320029]
51;[370, '1141', 0.008089278846119534]
51;[371, '965', 0.008073789517314849]
51;[372, '815', 0.008070205035066903]
51;[373, '889', 0.008067186761121914]
51;[374, '1027', 0.00803568042595922]
51;[375, '113', 0.008033100445777461]
51;[376, '52', 0.008026833603205661]
51;[377, '1056', 0.007988296910319303]
51;[378, '1227', 0.007951315089998573]
51;[379, '684', 0.00793111248589546]
51;[380, '1214', 0.007916492636259915]
51;[381, '640', 0.007844743651027912]
51;[382, '367', 0.007818700342894773]
51;[383, '758', 0.0077940565195388604]
51;[384, '1125', 0.007770982234919982]
51;[385, '190', 0.007751980071958271]
51;[386, '167', 0.0076943787449536526]
51;[387, '1101', 0.007682163478055321]
51;[388, '626', 0.00767608388337589]
51;[389, '703', 0.007657150989354097]
51;[390, '240', 0.007639505846985086]
51;[391, '854', 0.007620643574539605]
51;[392, '1019', 0.007525263513001327]
51;[393, '21', 0.007490818106790757]
51;[394, '31', 0.0074812417442901916]
51;[395, '555', 0.007450264410640859]
51;[396, '209', 0.007413144549457668]
51;[397, '849', 0.007382283043135631]
51;[398, '419', 0.007330696681923411]
51;[399, '598', 0.007316002131882768]
51;[400, '1025', 0.007309447736008822]
51;[401, '227', 0.007291110885776249]
51;[402, '842', 0.007290368965113929]
51;[403, '338', 0.007218744667362743]
51;[404, '948', 0.007176172952519355]
51;[405, '847', 0.0071459954171606424]
51;[406, '1114', 0.007141788626410405]
51;[407, '885', 0.007090317931588336]
51;[408, '170', 0.006995798825053861]
51;[409, '1012', 0.006988549875856395]
51;[410, '772', 0.006982362767021833]
51;[411, '15', 0.006974908280536949]
51;[412, '401', 0.006954542790853351]
51;[413, '1215', 0.006948003977651044]
51;[414, '99', 0.006914945166455013]
51;[415, '597', 0.006908870562614349]
51;[416, '143', 0.006908809660078384]
51;[417, '569', 0.006874190580291862]
51;[418, '3', 0.006842663695213952]
51;[419, '323', 0.006815097784566437]
51;[420, '1017', 0.006807229011114935]
51;[421, '390', 0.006795617423929767]
51;[422, '636', 0.006795424100000318]
51;[423, '43', 0.00677246627810046]
51;[424, '355', 0.006749764227770888]
51;[425, '893', 0.0066676182732024756]
51;[426, '805', 0.006656292951904756]
51;[427, '710', 0.006638608975872925]
51;[428, '695', 0.00663036642507022]
51;[429, '1231', 0.006538604760554525]
51;[430, '659', 0.006475635978701499]
51;[431, '1046', 0.006465413000230915]
51;[432, '863', 0.006430853008156938]
51;[433, '757', 0.006409112097539712]
51;[434, '324', 0.006397618321581422]
51;[435, '971', 0.0062069446345555754]
51;[436, '506', 0.006129561044526126]
51;[437, '995', 0.006128036947857894]
51;[438, '807', 0.006127564279923261]
51;[439, '743', 0.006093023924275674]
51;[440, '1201', 0.00604088656138296]
51;[441, '606', 0.006037113135803691]
51;[442, '760', 0.006029118154210344]
51;[443, '1064', 0.0059506153759757265]
51;[444, '69', 0.005921045426154468]
51;[445, '651', 0.0058550164184086395]
51;[446, '855', 0.005831013403945899]
51;[447, '1074', 0.00582794241827545]
51;[448, '193', 0.005819234590819997]
51;[449, '1021', 0.005812507269702636]
51;[450, '292', 0.005801481524995618]
51;[451, '560', 0.005790211648890249]
51;[452, '10', 0.005757132701622367]
51;[453, '904', 0.005715792275146651]
51;[454, '514', 0.005691833243053731]
51;[455, '826', 0.005691234356532619]
51;[456, '983', 0.0056785109783646735]
51;[457, '709', 0.00564683602908247]
51;[458, '4', 0.005644160078064448]
51;[459, '736', 0.005627804717533246]
51;[460, '27', 0.005618592969163491]
51;[461, '1032', 0.005602842037167247]
51;[462, '961', 0.005599086973536047]
51;[463, '499', 0.005596964803225341]
51;[464, '313', 0.005567861249726913]
51;[465, '400', 0.005562950525070438]
51;[466, '1043', 0.0055420698298569195]
51;[467, '599', 0.005523621585439556]
51;[468, '396', 0.005508233969174595]
51;[469, '720', 0.005505037080214056]
51;[470, '775', 0.005495276079274257]
51;[471, '1116', 0.0054866907795733735]
51;[472, '669', 0.0054845930337028646]
51;[473, '225', 0.005464652540658922]
51;[474, '823', 0.005463595830211726]
51;[475, '253', 0.005447710785578843]
51;[476, '1212', 0.005428613841124386]
51;[477, '1198', 0.005410107602792083]
51;[478, '467', 0.005397144467307219]
51;[479, '371', 0.005394722409659294]
51;[480, '214', 0.005375186246070967]
51;[481, '613', 0.005310030518829801]
51;[482, '169', 0.005304423939287497]
51;[483, '1226', 0.005300574558042872]
51;[484, '424', 0.00529319084276439]
51;[485, '379', 0.0052927398738872545]
51;[486, '681', 0.005285010764545305]
51;[487, '319', 0.005275035467984263]
51;[488, '234', 0.005266916021021804]
51;[489, '140', 0.005256512746354117]
51;[490, '68', 0.00523068450570618]
51;[491, '252', 0.0052224414037755655]
51;[492, '1010', 0.005203106726319819]
51;[493, '454', 0.005154135350818687]
51;[494, '457', 0.005153476249449386]
51;[495, '61', 0.005073074441232058]
51;[496, '274', 0.005034093468372136]
51;[497, '92', 0.005012777884374005]
51;[498, '867', 0.004941072924795494]
51;[499, '151', 0.004909575964109933]
51;[500, '981', 0.004895633662675021]
51;[501, '1052', 0.00488375364964176]
51;[502, '44', 0.004883413180070898]
51;[503, '251', 0.004874122821781137]
51;[504, '794', 0.004850232309432291]
51;[505, '148', 0.0048501712569355825]
51;[506, '857', 0.004814972458574645]
51;[507, '40', 0.0048064332753080955]
51;[508, '365', 0.004801860664367081]
51;[509, '410', 0.0047551329157881515]
51;[510, '221', 0.004743052313286198]
51;[511, '645', 0.004731326179750378]
51;[512, '336', 0.004694490605412128]
51;[513, '207', 0.004682128742639515]
51;[514, '13', 0.004661360874930908]
51;[515, '155', 0.004641674870075392]
51;[516, '42', 0.004587685171281338]
51;[517, '416', 0.00456828871487152]
51;[518, '108', 0.0044054118701165506]
51;[519, '953', 0.004390626773424973]
51;[520, '49', 0.004360965922754881]
51;[521, '1073', 0.004352676896668474]
51;[522, '702', 0.004351169565669618]
51;[523, '316', 0.004306601851157886]
51;[524, '734', 0.004305502625782394]
51;[525, '717', 0.004294379805549981]
51;[526, '418', 0.004287460656024863]
51;[527, '261', 0.004262251873907436]
51;[528, '609', 0.00426088837462595]
51;[529, '178', 0.004237297975837392]
51;[530, '425', 0.004231727778843369]
51;[531, '656', 0.004219846976994591]
51;[532, '653', 0.004218521542944347]
51;[533, '616', 0.00421644329108411]
51;[534, '259', 0.004215596125292669]
51;[535, '156', 0.0042132069172080905]
51;[536, '880', 0.004169429417693364]
51;[537, '963', 0.0041684502487659226]
51;[538, '93', 0.004156510073276386]
51;[539, '664', 0.0041421309723439215]
51;[540, '1051', 0.00412215638204041]
51;[541, '85', 0.0041090212127380035]
51;[542, '255', 0.004103919674918868]
51;[543, '841', 0.0040845759575891425]
51;[544, '232', 0.0040845068050279]
51;[545, '827', 0.004063802987381917]
51;[546, '557', 0.004048162319873959]
51;[547, '149', 0.004009331679307102]
51;[548, '1020', 0.003950012812725126]
51;[549, '783', 0.003940957349507281]
51;[550, '886', 0.003911565944792712]
51;[551, '269', 0.0038832558283098096]
51;[552, '368', 0.0037652801703895113]
51;[553, '413', 0.003748507294239068]
51;[554, '921', 0.003718590292316901]
51;[555, '621', 0.003689642440458388]
51;[556, '50', 0.003670840158510252]
51;[557, '576', 0.0036616885620603147]
51;[558, '707', 0.0036614174420916165]
51;[559, '527', 0.0036608908322217594]
51;[560, '388', 0.0036602032086106495]
51;[561, '194', 0.0036596600424261437]
51;[562, '600', 0.0036464938130384107]
51;[563, '814', 0.0036339371582102273]
51;[564, '45', 0.0036335935414626213]
51;[565, '1216', 0.0036282614496306767]
51;[566, '750', 0.0036232250323756333]
51;[567, '138', 0.0036072493699672355]
51;[568, '29', 0.0036011116905589843]
51;[569, '488', 0.003590577801767002]
51;[570, '1038', 0.003537977052670552]
51;[571, '766', 0.003528332708567484]
51;[572, '342', 0.0035229889406789873]
51;[573, '486', 0.003521819510144502]
51;[574, '706', 0.0034786223078284756]
51;[575, '129', 0.0034760606680945224]
51;[576, '1133', 0.0034701691574694606]
51;[577, '47', 0.0034514111380300875]
51;[578, '198', 0.003439738335861906]
51;[579, '920', 0.0034057414625284655]
51;[580, '685', 0.0033979099651235156]
51;[581, '1029', 0.003394879396238245]
51;[582, '245', 0.0033594770005819885]
51;[583, '412', 0.0033171996772122883]
51;[584, '591', 0.003278298628064538]
51;[585, '974', 0.003214558705838662]
51;[586, '546', 0.0032021110482954376]
51;[587, '161', 0.003200721577249505]
51;[588, '403', 0.0031989103736484847]
51;[589, '263', 0.0031871072157998925]
51;[590, '1188', 0.003172398022460158]
51;[591, '1034', 0.003154825449020674]
51;[592, '137', 0.003147032897266206]
51;[593, '585', 0.0031455750103913153]
51;[594, '896', 0.0031146171735566583]
51;[595, '1208', 0.0031049981733267287]
51;[596, '654', 0.0030952357198584433]
51;[597, '22', 0.0030381537555456773]
51;[598, '535', 0.003036568857321419]
51;[599, '393', 0.0030153182112285766]
51;[600, '584', 0.0029941369511277257]
51;[601, '1018', 0.0029904620343290302]
51;[602, '1121', 0.002988514407511126]
51;[603, '619', 0.0029729659320873033]
51;[604, '663', 0.002940398038835785]
51;[605, '647', 0.0029368789848303895]
51;[606, '539', 0.002931844063127904]
51;[607, '1003', 0.002921074034755691]
51;[608, '1200', 0.002908344663177791]
51;[609, '763', 0.0028805327960632976]
51;[610, '1094', 0.002879981999532202]
51;[611, '97', 0.0028266547591580095]
51;[612, '771', 0.0028015301495201935]
51;[613, '1042', 0.0027870736477671196]
51;[614, '1222', 0.0027706852813121495]
51;[615, '976', 0.002766978665566025]
51;[616, '28', 0.0027462331870249544]
51;[617, '226', 0.0027245490374401705]
51;[618, '248', 0.002672815949744286]
51;[619, '123', 0.002639454523820244]
51;[620, '553', 0.0026380363281590232]
51;[621, '54', 0.0026308626389188444]
51;[622, '339', 0.0026153950526454795]
51;[623, '742', 0.0026122735319814125]
51;[624, '946', 0.00260767731604446]
51;[625, '249', 0.0026075088627995485]
51;[626, '5', 0.002576336556781262]
51;[627, '795', 0.0025739290392908184]
51;[628, '70', 0.0025533707044368783]
51;[629, '2', 0.0025512167979324716]
51;[630, '124', 0.0025220369396080763]
51;[631, '348', 0.002512642892180738]
51;[632, '1233', 0.0024586209348958347]
51;[633, '1149', 0.002455688170558245]
51;[634, '354', 0.0024009970955461485]
51;[635, '362', 0.002394432406066736]
51;[636, '788', 0.002365128737704733]
51;[637, '1228', 0.0023460427628248415]
51;[638, '309', 0.002271847094718832]
51;[639, '453', 0.0022458070732353187]
51;[640, '624', 0.0022395980422087545]
51;[641, '1063', 0.00223208311856757]
51;[642, '786', 0.0022218631317936725]
51;[643, '464', 0.0021955217486035383]
51;[644, '9', 0.002185783666584946]
51;[645, '895', 0.002180197578053033]
51;[646, '918', 0.002160081799950222]
51;[647, '809', 0.0021536164967461873]
51;[648, '947', 0.0021504041618774315]
51;[649, '977', 0.002145759675372332]
51;[650, '526', 0.0021276218859455787]
51;[651, '134', 0.002124222514149798]
51;[652, '993', 0.0021029743002435285]
51;[653, '825', 0.0020966604626733373]
51;[654, '1061', 0.0020703161629252132]
51;[655, '122', 0.0020561692522866057]
51;[656, '682', 0.002050479552156424]
51;[657, '38', 0.00203098491719419]
51;[658, '1209', 0.002026488463360242]
51;[659, '1002', 0.002016210803584262]
51;[660, '708', 0.0019889333996071733]
51;[661, '1217', 0.0019864175384356575]
51;[662, '686', 0.0019616970834081334]
51;[663, '574', 0.0019484900159335919]
51;[664, '192', 0.0019325400682743503]
51;[665, '744', 0.001904548461441065]
51;[666, '787', 0.0018867665872059273]
51;[667, '1008', 0.0018806742899719862]
51;[668, '820', 0.0018795600389250977]
51;[669, '540', 0.001857771681342752]
51;[670, '603', 0.0018505997900543493]
51;[671, '1230', 0.001830606513046037]
51;[672, '1026', 0.0017697745540279938]
51;[673, '382', 0.0017462291802403168]
51;[674, '660', 0.0017381772722714912]
51;[675, '924', 0.0017303989483915382]
51;[676, '20', 0.0016562671723266038]
51;[677, '671', 0.0016472009397392254]
51;[678, '404', 0.0016340637676722381]
51;[679, '850', 0.0016297341382492045]
51;[680, '871', 0.0016183460188819838]
51;[681, '741', 0.0016038963628172036]
51;[682, '796', 0.001572799932012345]
51;[683, '662', 0.0015719814921990294]
51;[684, '840', 0.001568805725282944]
51;[685, '1142', 0.00156723179545339]
51;[686, '878', 0.0015418369494298915]
51;[687, '426', 0.0015013697481402665]
51;[688, '853', 0.0014961269344383771]
51;[689, '632', 0.0014931687735442024]
51;[690, '869', 0.001428449920981706]
51;[691, '1006', 0.0014092927817591588]
51;[692, '665', 0.001399678362735007]
51;[693, '127', 0.0013911947234089852]
51;[694, '380', 0.001363162713267744]
51;[695, '638', 0.0013549265684964337]
51;[696, '1196', 0.0013545794696149483]
51;[697, '561', 0.0013498349099828706]
51;[698, '66', 0.0013447335828436274]
51;[699, '1049', 0.0013434171115898886]
51;[700, '78', 0.0013395325914115279]
51;[701, '634', 0.0013388797493446647]
51;[702, '335', 0.0013135626643241667]
51;[703, '1084', 0.0013105851872224931]
51;[704, '1203', 0.0012958416336192222]
51;[705, '950', 0.0012814433914311635]
51;[706, '73', 0.0012684954976709686]
51;[707, '266', 0.001258711864161719]
51;[708, '957', 0.0012506306095345916]
51;[709, '877', 0.0012497138741400645]
51;[710, '819', 0.0012363302050177579]
51;[711, '475', 0.0012319296397248524]
51;[712, '1237', 0.001190992198579368]
51;[713, '175', 0.0011734149396126156]
51;[714, '831', 0.0011663166115431793]
51;[715, '533', 0.0011342441988524121]
51;[716, '625', 0.0011279834746621906]
51;[717, '387', 0.0011217127324966258]
51;[718, '674', 0.0010836169654478663]
51;[719, '1151', 0.0010833488840559483]
51;[720, '345', 0.001005527316233432]
51;[721, '474', 0.0010030922048613281]
51;[722, '1014', 0.0009896846673239578]
51;[723, '41', 0.0009843928479783598]
51;[724, '75', 0.0009674685507770423]
51;[725, '1207', 0.0009463440962004819]
51;[726, '917', 0.000936911181592966]
51;[727, '303', 0.0009352538750703926]
51;[728, '1235', 0.0009310510944545358]
51;[729, '530', 0.0009104364551898694]
51;[730, '509', 0.0008923824146837305]
51;[731, '567', 0.000858932118468881]
51;[732, '564', 0.0008585866090299138]
51;[733, '816', 0.0008199861847009697]
51;[734, '578', 0.0007941689533917008]
51;[735, '522', 0.0007926257796442117]
51;[736, '306', 0.0007701183397354341]
51;[737, '448', 0.0007657464120868171]
51;[738, '655', 0.0006512683651319169]
51;[739, '405', 0.0005246262429599105]
51;[740, '745', 0.0004725288459210651]
52;[1, '122', 0.10516995436289513]
52;[2, '619', 0.1013751473530551]
52;[3, '1115', 0.09415771259495691]
52;[4, '789', 0.0909548822127904]
52;[5, '566', 0.08363178069684458]
52;[6, '292', 0.07736718677228173]
52;[7, '965', 0.07285127024331337]
52;[8, '248', 0.06699298972985405]
52;[9, '186', 0.06480352197459854]
52;[10, '659', 0.06425587587278918]
52;[11, '379', 0.060159034992147836]
52;[12, '666', 0.05997858826018068]
52;[13, '959', 0.059564256087854685]
52;[14, '541', 0.05882875569891017]
52;[15, '62', 0.057146675421283946]
52;[16, '404', 0.055719930539451935]
52;[17, '347', 0.055294092880227644]
52;[18, '804', 0.05384785632261305]
52;[19, '1062', 0.05108714034461171]
52;[20, '885', 0.0507520493923158]
52;[21, '188', 0.05062149672482694]
52;[22, '69', 0.0504754230516116]
52;[23, '55', 0.05004812813507733]
52;[24, '429', 0.048878207634535174]
52;[25, '849', 0.048451618609949634]
52;[26, '975', 0.048254975602731974]
52;[27, '1005', 0.04733437152519427]
52;[28, '550', 0.04667108765458486]
52;[29, '989', 0.04667047791924821]
52;[30, '346', 0.04617350940175283]
