QueryNumber;DocInfos
56;[9, '80', 0.07714274818808868]
56;[10, '61', 0.07645671740960135]
56;[11, '64', 0.07438616306984107]
56;[12, '81', 0.06325285249580032]
56;[13, '155', 0.05576954099763039]
56;[14, '159', 0.05482000110176938]
56;[15, '25', 0.05347399805119081]
56;[16, '50', 0.047117936147663735]
56;[17, '144', 0.04008378303829661]
56;[18, '24', 0.03653741484746096]
56;[19, '55', 0.03512915233633675]
56;[20, '166', 0.034586924018605955]
56;[21, '93', 0.03254334670392201]
56;[22, '15', 0.030653596502042593]
56;[23, '11', 0.02900134654968023]
56;[24, '51', 0.025813761172368502]
56;[25, '7', 0.02391846356400295]
56;[26, '123', 0.023259935090011577]
56;[27, '23', 0.01998676254110064]
56;[28, '22', 0.01933767490604462]
56;[29, '82', 0.019035657273292744]
56;[30, '26', 0.018135626103456263]
56;[31, '59', 0.01740557732203981]
56;[32, '48', 0.01680497818239957]
56;[33, '141', 0.014570387465758138]
56;[34, '150', 0.013415756749641322]
56;[35, '31', 0.012707976655168374]
56;[36, '3', 0.010884749201114586]
56;[37, '113', 0.00997138431383985]
56;[38, '4', 0.009597970021250126]
56;[39, '42', 0.009504459302249245]
56;[40, '139', 0.009374900451159502]
56;[41, '167', 0.009145533499714469]
56;[42, '140', 0.008341891024474512]
56;[43, '74', 0.007960123552358422]
56;[44, '8', 0.007864554722323062]
56;[45, '156', 0.007637862695903161]
56;[46, '149', 0.007617380586307567]
56;[47, '43', 0.007078192545342997]
56;[48, '143', 0.0070153152772730685]
56;[49, '21', 0.006720926398714364]
56;[50, '53', 0.006551959612392752]
56;[51, '65', 0.0065504441282139645]
56;[52, '13', 0.0063227845790352925]
56;[53, '52', 0.006072705854387018]
56;[54, '68', 0.005991494565204491]
56;[55, '151', 0.005854967788514917]
56;[56, '92', 0.0058293106081165735]
56;[57, '148', 0.005637400783515576]
56;[58, '49', 0.005579677497444591]
56;[59, '85', 0.0052853256640140655]
56;[60, '108', 0.004948583867028634]
56;[61, '40', 0.004752839084465451]
56;[62, '5', 0.0047052783957385255]
56;[63, '124', 0.004403353379659037]
56;[64, '137', 0.004079652511379587]
56;[65, '161', 0.003983874664623805]
56;[66, '134', 0.003919964068491512]
56;[67, '47', 0.003259962682189173]
57;[1, '81', 0.3647804990275615]
57;[2, '80', 0.20644685638783086]
57;[3, '159', 0.1436573763948029]
57;[4, '62', 0.13725454997623904]
57;[5, '6', 0.1263506170558347]
57;[6, '1', 0.12040679333724719]
57;[7, '55', 0.11465884204884734]
57;[8, '7', 0.1082908004869227]
57;[9, '82', 0.09987852591586398]
57;[10, '48', 0.08791911509136964]
57;[11, '123', 0.08119739979062032]
57;[12, '161', 0.07458220047140958]
57;[13, '160', 0.0732367224889026]
57;[14, '8', 0.060775098737325964]
57;[15, '148', 0.054898617519443395]
57;[16, '79', 0.03977082824745487]
57;[17, '61', 0.036719802220106526]
57;[18, '122', 0.03624282922191356]
57;[19, '144', 0.031106292432771]
57;[20, '11', 0.03100374358400057]
57;[21, '139', 0.030159423554561554]
57;[22, '51', 0.027596071477431705]
57;[23, '24', 0.02653590033881113]
57;[24, '100', 0.022658370505764157]
57;[25, '23', 0.02136674791417312]
57;[26, '152', 0.020686474521353717]
57;[27, '86', 0.019529346247020792]
57;[28, '26', 0.019387799821076412]
57;[29, '59', 0.018607344845164357]
57;[30, '89', 0.01599788916250689]
57;[31, '141', 0.015576399396974968]
57;[32, '150', 0.014342047240416517]
57;[33, '31', 0.013585398492217586]
57;[34, '166', 0.012803441584900698]
57;[35, '3', 0.011636286357580614]
57;[36, '113', 0.010659858221211625]
57;[37, '4', 0.010260661550870107]
57;[38, '42', 0.010160694387300911]
57;[39, '167', 0.00977698656434148]
57;[40, '64', 0.009299124278840049]
57;[41, '140', 0.008917856620396656]
57;[42, '74', 0.008509730025518605]
57;[43, '156', 0.008165218678654626]
57;[44, '149', 0.008143322382464608]
57;[45, '43', 0.007566906120654535]
57;[46, '143', 0.007499687493644817]
57;[47, '21', 0.007184972544489595]
57;[48, '27', 0.00715638569411622]
57;[49, '53', 0.007004339451872534]
57;[50, '65', 0.007002719331137649]
57;[51, '15', 0.006861711304718972]
57;[52, '13', 0.006759341035750791]
57;[53, '52', 0.006491995633649298]
57;[54, '68', 0.006405177113632374]
57;[55, '151', 0.006259223850062951]
57;[56, '92', 0.006231795170474021]
57;[57, '49', 0.005964926149751398]
57;[58, '85', 0.005650250803504032]
57;[59, '108', 0.005290258680039442]
57;[60, '40', 0.0050809987052965865]
57;[61, '5', 0.005030154190355113]
57;[62, '155', 0.004836407737174079]
57;[63, '124', 0.004707382771307783]
57;[64, '137', 0.004361331987049797]
57;[65, '22', 0.0043286777948207495]
57;[66, '134', 0.004190617860788485]
57;[67, '93', 0.004068291910217451]
57;[68, '47', 0.003485046700120146]
58;[1, '62', 0.20483566959850036]
58;[2, '160', 0.19944224090240983]
58;[3, '57', 0.15616444886993147]
58;[4, '80', 0.13543292285316946]
58;[5, '100', 0.11116632408462891]
58;[6, '6', 0.10595723942567045]
58;[7, '27', 0.1043825478010845]
58;[8, '1', 0.10264375168275355]
58;[9, '64', 0.09409188068056021]
58;[10, '155', 0.07054350944586045]
58;[11, '159', 0.0693424259258125]
58;[12, '50', 0.05959999874919887]
58;[13, '53', 0.059334248571124834]
58;[14, '92', 0.05278997202090053]
58;[15, '144', 0.05070242065481662]
58;[16, '24', 0.0462165802929721]
58;[17, '55', 0.04443525346153981]
58;[18, '166', 0.04374938286319151]
58;[19, '93', 0.04116443930757074]
58;[20, '70', 0.03894816070179868]
58;[21, '15', 0.038774073368889946]
58;[22, '89', 0.03679688684778987]
58;[23, '11', 0.03668412412354204]
58;[24, '51', 0.032652112112121136]
58;[25, '81', 0.032401080551332034]
58;[26, '7', 0.030254729197599153]
58;[27, '123', 0.029421749244844073]
58;[28, '61', 0.025564497849035948]
58;[29, '23', 0.0252814770731251]
58;[30, '22', 0.02446043894199343]
58;[31, '82', 0.024078413496782147]
58;[32, '26', 0.022939954112050506]
58;[33, '59', 0.022016507331127942]
58;[34, '48', 0.02125680283432767]
58;[35, '141', 0.018430244313185733]
58;[36, '150', 0.01696973914545756]
58;[37, '31', 0.016074460273032092]
58;[38, '3', 0.013768239694088108]
58;[39, '113', 0.012612914342643665]
58;[40, '4', 0.01214057847246604]
58;[41, '42', 0.012022295729392932]
58;[42, '139', 0.01185841530520166]
58;[43, '167', 0.01156828651058744]
58;[44, '140', 0.010551750252101946]
58;[45, '74', 0.01006884835272128]
58;[46, '8', 0.00994796228222958]
58;[47, '156', 0.0096612170298752]
58;[48, '149', 0.009635308982832293]
58;[49, '43', 0.008953284064203407]
58;[50, '143', 0.008873749912143427]
58;[51, '21', 0.00850137416251614]
58;[52, '65', 0.008285729252332863]
58;[53, '13', 0.007997760169736174]
58;[54, '52', 0.0076814328240407195]
58;[55, '68', 0.0075787077658265685]
58;[56, '151', 0.007406013535450474]
58;[57, '148', 0.00713081062365081]
58;[58, '49', 0.0070577958004452955]
58;[59, '85', 0.006685466909610515]
58;[60, '108', 0.00625951848486972]
58;[61, '40', 0.0060119187436720916]
58;[62, '5', 0.00595175870228674]
58;[63, '124', 0.005569850408929082]
58;[64, '137', 0.005160397599194197]
58;[65, '161', 0.005039247141140261]
58;[66, '134', 0.004958405920981384]
58;[67, '47', 0.004123562865147766]
59;[1, '51', 0.14719679830389526]
59;[2, '149', 0.13502448788561544]
59;[3, '117', 0.11685109236754615]
59;[4, '62', 0.10503010174452217]
59;[5, '42', 0.08696340701185079]
59;[6, '59', 0.06949568414390093]
59;[7, '65', 0.06544095455821408]
59;[8, '100', 0.06026921018389918]
59;[9, '29', 0.05548990065298203]
59;[10, '26', 0.05156978883907653]
59;[11, '55', 0.04968012366871792]
59;[12, '20', 0.04556031814615421]
59;[13, '159', 0.044171073888387244]
59;[14, '144', 0.04114975699318122]
59;[15, '11', 0.04101409761763995]
59;[16, '114', 0.04046126719944411]
59;[17, '97', 0.03883882857616691]
59;[18, '3', 0.03873051928791703]
59;[19, '24', 0.03510369655584443]
59;[20, '52', 0.03462815251285108]
59;[21, '68', 0.034165064562436655]
59;[22, '7', 0.03382581556333969]
59;[23, '140', 0.03330687704714314]
59;[24, '49', 0.03181677624225019]
59;[25, '80', 0.02965363888557641]
59;[26, '138', 0.028784381389874734]
59;[27, '25', 0.028530215982481795]
59;[28, '23', 0.028265550653555075]
59;[29, '6', 0.02766611502788772]
59;[30, '82', 0.026920484684576647]
59;[31, '160', 0.02616262040334589]
59;[32, '143', 0.024962155639692746]
59;[33, '22', 0.02308906587692603]
59;[34, '1', 0.022491279425174086]
59;[35, '78', 0.02247021669466036]
59;[36, '134', 0.02235265742544714]
59;[37, '89', 0.02116321811298431]
59;[38, '145', 0.020749162506166444]
59;[39, '141', 0.02060563956310611]
59;[40, '123', 0.020500357832459265]
59;[41, '8', 0.019553055478499167]
59;[42, '48', 0.019084905001336982]
59;[43, '150', 0.01897274514484115]
59;[44, '31', 0.017971792936059796]
59;[45, '41', 0.017121687774061013]
59;[46, '166', 0.016937361179694962]
59;[47, '113', 0.014101666932266655]
59;[48, '4', 0.01357357937530231]
59;[49, '139', 0.013258111363927415]
59;[50, '167', 0.012933737510433679]
59;[51, '64', 0.012301585126246814]
59;[52, '74', 0.01125731468591078]
59;[53, '156', 0.010801569012089781]
59;[54, '43', 0.010010075894712206]
59;[55, '61', 0.00989717123097882]
59;[56, '21', 0.009504825264773217]
59;[57, '27', 0.009467008416345934]
59;[58, '53', 0.009265870143966598]
59;[59, '15', 0.009077190840303472]
59;[60, '13', 0.00894176770363517]
59;[61, '151', 0.008280174853775404]
59;[62, '92', 0.008243890121283813]
59;[63, '148', 0.007972488644580441]
59;[64, '85', 0.007474579235607276]
59;[65, '108', 0.006998354419292592]
59;[66, '40', 0.006721529493027965]
59;[67, '5', 0.006654268521994543]
59;[68, '155', 0.006397966055735625]
59;[69, '124', 0.006227282069435216]
59;[70, '137', 0.005769499911362469]
59;[71, '161', 0.005634049581505551]
59;[72, '93', 0.005381844327625644]
59;[73, '47', 0.004610283437982101]
60;[1, '27', 0.1238257300409044]
60;[2, '57', 0.11691913645616953]
60;[3, '100', 0.10890387462394839]
60;[4, '64', 0.10726744866151965]
60;[5, '159', 0.10134717772721692]
60;[6, '28', 0.09738038922551354]
60;[7, '155', 0.08368354423985762]
60;[8, '50', 0.07694326752987671]
60;[9, '11', 0.058340233457975246]
60;[10, '61', 0.05677077119956635]
60;[11, '93', 0.046928644088813164]
60;[12, '15', 0.03957567632384213]
60;[13, '166', 0.03692263033908002]
60;[14, '43', 0.035596916581823644]
60;[15, '48', 0.027442414456988563]
60;[16, '22', 0.024966126336474437]
60;[17, '89', 0.023067397302355786]
60;[18, '24', 0.019131091285644167]
60;[19, '144', 0.01794089704863419]
61;[1, '140', 0.19748609691066382]
61;[2, '160', 0.18821237553956338]
61;[3, '1', 0.12851131909296806]
61;[4, '11', 0.10915717064320113]
61;[5, '6', 0.0940687245778972]
61;[6, '25', 0.09208393884681436]
61;[7, '159', 0.09178906232839815]
61;[8, '66', 0.09157589956604588]
61;[9, '80', 0.08775816422645034]
61;[10, '7', 0.07526028480628033]
61;[11, '124', 0.06586525070360011]
61;[12, '50', 0.06308415538869531]
61;[13, '148', 0.05666591475963831]
61;[14, '52', 0.0440529966519663]
61;[15, '62', 0.043458113513405054]
61;[16, '31', 0.04328618140758545]
61;[17, '55', 0.03755464352296041]
61;[18, '15', 0.035689749038382935]
61;[19, '144', 0.031106292432771]
61;[20, '81', 0.028965370741822843]
61;[21, '99', 0.02763897843021927]
61;[22, '51', 0.027596071477431705]
61;[23, '24', 0.02653590033881113]
61;[24, '152', 0.024050803549538115]
61;[25, '134', 0.023231207549018237]
61;[26, '100', 0.022658370505764157]
61;[27, '122', 0.02217203037429758]
61;[28, '48', 0.021618658950512196]
61;[29, '23', 0.02136674791417312]
61;[30, '82', 0.02034997361391797]
61;[31, '26', 0.019387799821076412]
61;[32, '59', 0.018607344845164357]
61;[33, '8', 0.017238214454120236]
61;[34, '89', 0.01599788916250689]
61;[35, '141', 0.015576399396974968]
61;[36, '150', 0.014342047240416517]
61;[37, '166', 0.012803441584900698]
61;[38, '3', 0.011636286357580614]
61;[39, '113', 0.010659858221211625]
61;[40, '4', 0.010260661550870107]
61;[41, '42', 0.010160694387300911]
61;[42, '139', 0.010022190149528945]
61;[43, '167', 0.00977698656434148]
61;[44, '64', 0.009299124278840049]
61;[45, '74', 0.008509730025518605]
61;[46, '156', 0.008165218678654626]
61;[47, '149', 0.008143322382464608]
61;[48, '43', 0.007566906120654535]
61;[49, '143', 0.007499687493644817]
61;[50, '61', 0.007481558217197988]
61;[51, '21', 0.007184972544489595]
61;[52, '27', 0.00715638569411622]
61;[53, '53', 0.007004339451872534]
61;[54, '65', 0.007002719331137649]
61;[55, '13', 0.006759341035750791]
61;[56, '68', 0.006405177113632374]
61;[57, '151', 0.006259223850062951]
61;[58, '92', 0.006231795170474021]
61;[59, '49', 0.005964926149751398]
61;[60, '85', 0.005650250803504032]
61;[61, '108', 0.005290258680039442]
61;[62, '40', 0.0050809987052965865]
61;[63, '5', 0.005030154190355113]
61;[64, '155', 0.004836407737174079]
61;[65, '137', 0.004361331987049797]
61;[66, '22', 0.0043286777948207495]
61;[67, '161', 0.0042589411619632055]
61;[68, '93', 0.004068291910217451]
61;[69, '123', 0.003843353568665914]
61;[70, '47', 0.003485046700120146]
62;[1, '64', 0.21670576667748617]
62;[2, '32', 0.13198455069895212]
62;[3, '10', 0.12178129969215783]
62;[4, '24', 0.11384197557725388]
62;[5, '62', 0.10265214141708467]
62;[6, '20', 0.08164956943251747]
62;[7, '11', 0.08137648160947837]
62;[8, '159', 0.06743526117799596]
62;[9, '55', 0.06517807315585698]
62;[10, '144', 0.06167999208781548]
62;[11, '50', 0.06105328089037051]
62;[12, '87', 0.0601647202438201]
62;[13, '27', 0.060047731809491633]
62;[14, '155', 0.05903043406395084]
62;[15, '13', 0.056716213333409427]
62;[16, '89', 0.0555361965982298]
62;[17, '82', 0.052446168978604324]
62;[18, '38', 0.051581394730971994]
62;[19, '148', 0.05056823010291179]
62;[20, '73', 0.04845195123617378]
62;[21, '166', 0.046972402550086924]
62;[22, '22', 0.04474222316565316]
62;[23, '160', 0.043346341274961286]
62;[24, '61', 0.04014005670163342]
62;[25, '48', 0.03979594209995925]
62;[26, '1', 0.03789213583737745]
62;[27, '141', 0.03714158714149108]
62;[28, '5', 0.036390129610820485]
62;[29, '156', 0.03436582302055473]
62;[30, '93', 0.03413618437982062]
62;[31, '51', 0.032652112112121136]
62;[32, '69', 0.03256674564795284]
62;[33, '129', 0.03243849676974397]
62;[34, '57', 0.030666895357044595]
62;[35, '7', 0.030254729197599153]
62;[36, '2', 0.028423248523596206]
62;[37, '100', 0.02680974553342639]
62;[38, '80', 0.026523020931351983]
62;[39, '23', 0.0252814770731251]
62;[40, '6', 0.024745325550274172]
62;[41, '127', 0.0238342618901998]
62;[42, '26', 0.022939954112050506]
62;[43, '59', 0.022016507331127942]
62;[44, '149', 0.021954487368083916]
62;[45, '25', 0.021520461671446667]
62;[46, '43', 0.02040046273976786]
62;[47, '124', 0.01981246180603541]
62;[48, '8', 0.018738035648225806]
62;[49, '134', 0.01763749844534008]
62;[50, '150', 0.01696973914545756]
62;[51, '70', 0.01616953046207544]
62;[52, '31', 0.016074460273032092]
62;[53, '81', 0.01514712691089205]
62;[54, '47', 0.01466788616792208]
62;[55, '3', 0.013768239694088108]
62;[56, '113', 0.012612914342643665]
62;[57, '4', 0.01214057847246604]
62;[58, '42', 0.012022295729392932]
62;[59, '139', 0.01185841530520166]
62;[60, '167', 0.01156828651058744]
62;[61, '140', 0.010551750252101946]
62;[62, '74', 0.01006884835272128]
62;[63, '143', 0.008873749912143427]
62;[64, '21', 0.00850137416251614]
62;[65, '53', 0.00828764620503803]
62;[66, '65', 0.008285729252332863]
62;[67, '15', 0.0081188863054628]
62;[68, '52', 0.0076814328240407195]
62;[69, '68', 0.0075787077658265685]
62;[70, '151', 0.007406013535450474]
62;[71, '92', 0.007373559484091836]
62;[72, '49', 0.0070577958004452955]
62;[73, '85', 0.006685466909610515]
62;[74, '108', 0.00625951848486972]
62;[75, '40', 0.0060119187436720916]
62;[76, '137', 0.005160397599194197]
62;[77, '161', 0.005039247141140261]
62;[78, '123', 0.004547517269377635]
63;[1, '144', 0.07806061843208953]
63;[2, '11', 0.07780327414807303]
63;[3, '24', 0.07607362660171492]
63;[4, '22', 0.06654774557228783]
63;[5, '52', 0.0633692740465595]
63;[6, '23', 0.053619426348147814]
63;[7, '100', 0.05146291238329995]
63;[8, '45', 0.05013534763956599]
63;[9, '62', 0.046940127487058794]
63;[10, '20', 0.04499901196276606]
63;[11, '55', 0.040563651115574785]
63;[12, '159', 0.03606553080577414]
63;[13, '122', 0.03326726347294401]
63;[14, '51', 0.029807163923327336]
63;[15, '7', 0.027618662754558723]
63;[16, '80', 0.024212094762138606]
63;[17, '6', 0.022589288327823507]
63;[18, '82', 0.021980483701874047]
63;[19, '160', 0.021361690107441884]
63;[20, '26', 0.020941217225505758]
63;[21, '59', 0.020098229504561062]
63;[22, '1', 0.018364052751344753]
63;[23, '89', 0.01727969523067941]
63;[24, '141', 0.016824434251105223]
63;[25, '150', 0.015491181541575912]
63;[26, '31', 0.014673907485433884]
63;[27, '166', 0.013829297493158931]
63;[28, '3', 0.012568625762650143]
63;[29, '113', 0.0115139628355773]
63;[30, '4', 0.011082781150885438]
63;[31, '42', 0.01097480427331089]
63;[32, '139', 0.010825202598205767]
63;[33, '167', 0.010560352455885779]
63;[34, '64', 0.010044202195571892]
63;[35, '140', 0.009632386057061768]
63;[36, '74', 0.00919155895147363]
63;[37, '8', 0.009081205571979526]
63;[38, '156', 0.008819444167026182]
63;[39, '149', 0.008795793464049009]
63;[40, '43', 0.008173192742859565]
63;[41, '143', 0.008100588327567403]
63;[42, '61', 0.008081006470950461]
63;[43, '21', 0.007760657331002801]
63;[44, '27', 0.007729780003560462]
63;[45, '53', 0.007565551291869024]
63;[46, '65', 0.0075638013614718735]
63;[47, '15', 0.007411495285536258]
63;[48, '13', 0.007300922757468082]
63;[49, '68', 0.006918382000137987]
63;[50, '151', 0.006760734457591352]
63;[51, '92', 0.0067311080975720914]
63;[52, '148', 0.006509509719785051]
63;[53, '49', 0.006442856610281864]
63;[54, '85', 0.006102968389746717]
63;[55, '108', 0.005714132455472844]
63;[56, '40', 0.005488105849662206]
63;[57, '5', 0.005433187496783538]
63;[58, '155', 0.005223917409399787]
63;[59, '124', 0.005084554518166388]
63;[60, '137', 0.004710776951290275]
63;[61, '161', 0.0046001822200765685]
63;[62, '134', 0.00452638462031447]
63;[63, '93', 0.004394257492591615]
63;[64, '123', 0.00415129631513738]
63;[65, '47', 0.0037642806642201082]
64;[1, '64', 0.19806285754215444]
64;[2, '24', 0.13244969198059225]
64;[3, '27', 0.12191632501071396]
64;[4, '62', 0.09238050385794992]
64;[5, '74', 0.0904130238341057]
64;[6, '149', 0.08652006567149693]
64;[7, '32', 0.06822238737210093]
64;[8, '20', 0.06413046882573344]
64;[9, '150', 0.06307076272257517]
64;[10, '87', 0.06163639965418296]
64;[11, '85', 0.060032017353541384]
64;[12, '86', 0.05468020796010481]
64;[13, '155', 0.0537510111121786]
64;[14, '144', 0.04753448862650653]
64;[15, '50', 0.04558334666322005]
64;[16, '55', 0.043943047957297914]
64;[17, '99', 0.042178310668589236]
64;[18, '100', 0.039783848852456255]
64;[19, '22', 0.035070052834461254]
64;[20, '131', 0.033857165973835944]
64;[21, '166', 0.03166878733883665]
64;[22, '52', 0.030839079184136278]
64;[23, '61', 0.029951682187707582]
64;[24, '92', 0.026672344153004856]
64;[25, '159', 0.026636159759062764]
64;[26, '89', 0.026166011513767334]
64;[27, '108', 0.025130439936323884]
64;[28, '38', 0.024921395314354406]
64;[29, '11', 0.024732431438676546]
64;[30, '75', 0.02358557091047175]
64;[31, '51', 0.02201404949512643]
64;[32, '152', 0.02092233057585288]
64;[33, '7', 0.02039773426388399]
64;[34, '93', 0.0193257025178946]
64;[35, '134', 0.017936019836829364]
64;[36, '80', 0.0178818170640272]
64;[37, '140', 0.017465592239192553]
64;[38, '23', 0.01704476836556855]
64;[39, '6', 0.016683295082603]
64;[40, '82', 0.016233663067863596]
64;[41, '160', 0.0157766537109809]
64;[42, '26', 0.015466113907257537]
64;[43, '41', 0.01486453716666717]
64;[44, '59', 0.014843526214567419]
64;[45, '1', 0.01356275180151686]
64;[46, '141', 0.01242566818111377]
64;[47, '31', 0.010837398905249087]
64;[48, '73', 0.010549520324330184]
64;[49, '3', 0.009282545308115153]
64;[50, '113', 0.008503625115071013]
64;[51, '4', 0.008185176336360803]
64;[52, '42', 0.008105430127249137]
64;[53, '139', 0.007994941967798964]
64;[54, '167', 0.007799337174373431]
64;[55, '8', 0.006706914802468703]
64;[56, '156', 0.0065135911927693925]
64;[57, '43', 0.006036302884680275]
64;[58, '143', 0.005982680970300305]
64;[59, '21', 0.005731625291116942]
64;[60, '53', 0.00558752993158065]
64;[61, '65', 0.0055862375223304775]
64;[62, '15', 0.00547375203049772]
64;[63, '13', 0.005392088806450125]
64;[64, '68', 0.005109563733369377]
64;[65, '151', 0.004993133307001619]
64;[66, '148', 0.0048075915417168024]
64;[67, '49', 0.004758364957953866]
64;[68, '40', 0.004053234790123911]
64;[69, '5', 0.004012674898496125]
64;[70, '124', 0.0037551923796408206]
64;[71, '137', 0.003479139351632372]
64;[72, '161', 0.00339745972947505]
64;[73, '123', 0.00306593551756362]
64;[74, '47', 0.0027801055165411564]
65;[1, '64', 0.26629885478223536]
65;[2, '155', 0.1347283336230412]
65;[3, '100', 0.12428772873100118]
65;[4, '117', 0.11685109236754615]
65;[5, '27', 0.11670323627392305]
65;[6, '50', 0.10515422118341058]
65;[7, '57', 0.10125494235958209]
65;[8, '24', 0.08998139323336281]
65;[9, '42', 0.08696340701185079]
65;[10, '20', 0.08192059258297184]
65;[11, '150', 0.08108927188123484]
65;[12, '159', 0.07752718904743026]
65;[13, '149', 0.06969711240012039]
65;[14, '59', 0.06949568414390093]
65;[15, '62', 0.057489680402242616]
65;[16, '144', 0.05668702960397969]
65;[17, '140', 0.05047306972386535]
65;[18, '55', 0.04968012366871792]
65;[19, '166', 0.0489132970278803]
65;[20, '93', 0.04602324227369627]
65;[21, '92', 0.044231078917373406]
65;[22, '15', 0.043350731908701104]
65;[23, '38', 0.041327458754917355]
65;[24, '89', 0.04114017017601305]
65;[25, '11', 0.04101409761763995]
65;[26, '97', 0.03883882857616691]
65;[27, '51', 0.036506171145823545]
65;[28, '87', 0.03494620338443835]
65;[29, '7', 0.03382581556333969]
65;[30, '134', 0.029743524015567242]
65;[31, '80', 0.02965363888557641]
65;[32, '61', 0.02858197750054577]
65;[33, '23', 0.028265550653555075]
65;[34, '6', 0.02766611502788772]
65;[35, '22', 0.02734760211689017]
65;[36, '82', 0.026920484684576647]
65;[37, '160', 0.02616262040334589]
65;[38, '26', 0.025647648397635378]
65;[39, '41', 0.024650046232063776]
65;[40, '48', 0.023765828060933435]
65;[41, '1', 0.022491279425174086]
65;[42, '141', 0.02060563956310611]
65;[43, '31', 0.017971792936059796]
65;[44, '3', 0.01539335994324596]
65;[45, '113', 0.014101666932266655]
65;[46, '4', 0.01357357937530231]
65;[47, '139', 0.013258111363927415]
65;[48, '167', 0.012933737510433679]
65;[49, '74', 0.01125731468591078]
65;[50, '8', 0.011122159950334646]
65;[51, '156', 0.010801569012089781]
65;[52, '43', 0.010010075894712206]
65;[53, '143', 0.009921154009442745]
65;[54, '21', 0.009504825264773217]
65;[55, '53', 0.009265870143966598]
65;[56, '65', 0.009263726925687395]
65;[57, '13', 0.00894176770363517]
65;[58, '52', 0.008588102979576615]
65;[59, '68', 0.008473252872996882]
65;[60, '151', 0.008280174853775404]
65;[61, '148', 0.007972488644580441]
65;[62, '49', 0.007890855590554111]
65;[63, '85', 0.007474579235607276]
65;[64, '108', 0.006998354419292592]
65;[65, '40', 0.006721529493027965]
65;[66, '5', 0.006654268521994543]
65;[67, '124', 0.006227282069435216]
65;[68, '137', 0.005769499911362469]
65;[69, '161', 0.005634049581505551]
65;[70, '123', 0.005084278871591308]
65;[71, '47', 0.004610283437982101]
66;[1, '64', 0.17781697663648197]
66;[2, '32', 0.13198455069895212]
66;[3, '10', 0.12178129969215783]
66;[4, '24', 0.11384197557725388]
66;[5, '156', 0.1120135943777633]
66;[6, '62', 0.10265214141708467]
66;[7, '20', 0.08164956943251747]
66;[8, '55', 0.06517807315585698]
66;[9, '144', 0.06167999208781548]
66;[10, '87', 0.0601647202438201]
66;[11, '155', 0.05903043406395084]
66;[12, '134', 0.05748849941737446]
66;[13, '11', 0.0554450489590541]
66;[14, '73', 0.04845195123617378]
66;[15, '166', 0.046972402550086924]
66;[16, '160', 0.043346341274961286]
66;[17, '159', 0.03950780954143993]
66;[18, '89', 0.038810467000345794]
66;[19, '5', 0.036390129610820485]
66;[20, '50', 0.03315823338644303]
66;[21, '51', 0.032652112112121136]
66;[22, '69', 0.03256674564795284]
66;[23, '129', 0.03243849676974397]
66;[24, '57', 0.030666895357044595]
66;[25, '7', 0.030254729197599153]
66;[26, '27', 0.0301198404978114]
66;[27, '13', 0.028448756476961733]
66;[28, '2', 0.028423248523596206]
66;[29, '100', 0.02680974553342639]
66;[30, '22', 0.02663976137782778]
66;[31, '80', 0.026523020931351983]
66;[32, '141', 0.026284877993760742]
66;[33, '148', 0.025364938509060776]
66;[34, '23', 0.0252814770731251]
66;[35, '6', 0.024745325550274172]
66;[36, '82', 0.024078413496782147]
66;[37, '26', 0.022939954112050506]
66;[38, '59', 0.022016507331127942]
66;[39, '149', 0.021954487368083916]
66;[40, '38', 0.02165279980504857]
66;[41, '25', 0.021520461671446667]
66;[42, '43', 0.02040046273976786]
66;[43, '1', 0.02011681187825266]
66;[44, '124', 0.01981246180603541]
66;[45, '93', 0.01712265222583405]
66;[46, '150', 0.01696973914545756]
66;[47, '70', 0.01616953046207544]
66;[48, '31', 0.016074460273032092]
66;[49, '81', 0.01514712691089205]
66;[50, '47', 0.01466788616792208]
66;[51, '3', 0.013768239694088108]
66;[52, '113', 0.012612914342643665]
66;[53, '4', 0.01214057847246604]
66;[54, '42', 0.012022295729392932]
66;[55, '139', 0.01185841530520166]
66;[56, '167', 0.01156828651058744]
66;[57, '140', 0.010551750252101946]
66;[58, '74', 0.01006884835272128]
66;[59, '8', 0.00994796228222958]
66;[60, '143', 0.008873749912143427]
66;[61, '61', 0.008852299062969565]
66;[62, '21', 0.00850137416251614]
66;[63, '53', 0.00828764620503803]
66;[64, '65', 0.008285729252332863]
66;[65, '15', 0.0081188863054628]
66;[66, '52', 0.0076814328240407195]
66;[67, '68', 0.0075787077658265685]
66;[68, '151', 0.007406013535450474]
66;[69, '92', 0.007373559484091836]
66;[70, '49', 0.0070577958004452955]
66;[71, '85', 0.006685466909610515]
66;[72, '108', 0.00625951848486972]
66;[73, '40', 0.0060119187436720916]
66;[74, '137', 0.005160397599194197]
66;[75, '161', 0.005039247141140261]
66;[76, '123', 0.004547517269377635]
67;[1, '160', 0.18725477612006144]
67;[2, '148', 0.16981960003293922]
67;[3, '11', 0.12915650608451942]
67;[4, '89', 0.08713154717675663]
67;[5, '1', 0.08350422933362443]
67;[6, '159', 0.07270456101222146]
67;[7, '25', 0.0707160714483784]
67;[8, '6', 0.06633023910992845]
67;[9, '80', 0.06366665339001355]
67;[10, '138', 0.06118732814705157]
67;[11, '7', 0.05850114814463516]
67;[12, '62', 0.05142033335366078]
67;[13, '55', 0.04443525346153981]
67;[14, '15', 0.04222868054997525]
